國別地區,中文片名,上映日期,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額
美國,美聲俘虜,2018/12/28,3,139,"18,990","1,210","247,836"
美國,胡桃鉗與奇幻四國,2018/12/28,3,63,"12,660","99,772","23,031,611"
南韓,惡鄰布局,2018/12/28,1,68,"10,400","3,457","788,949"
美國,大黃蜂,2018/12/26,13,210,"51,245","641,503","155,069,718"
美國,班恩回家,2018/12/21,5,964,"26,160","19,621","4,274,662"
日本,人魚沉睡的家,2018/12/21,1,44,"7,040","4,244","940,855"
法國,尖峰人生暫停一下,2018/12/21,1,36,"5,760","2,476","508,640"
中國大陸,影,2018/12/20,1,66,"10,120","12,092","2,683,887"
中華民國,後勁：王建民,2018/12/14,1,109,"23,980","26,620","6,158,598"
香港,霸王別姬,2018/12/14,2,77,"18,230","51,458","12,216,005"
美國,蜘蛛人：新宇宙,2018/12/13,7,446,"114,240","184,924","43,273,210"
美國,水行俠,2018/12/12,55,"3,568","879,712","1,935,789","468,786,739"
波蘭,沒有煙硝的愛情,2018/12/08,15,"3,416","746,399","4,373","951,188"
美國,寡婦,2018/12/07,7,716,"77,180","41,873","9,400,058"
日本,SUNNY我們的青春,2018/12/07,1,47,"6,580","3,229","717,411"
南韓,非賣品,2018/11/30,4,273,"30,330","37,349","8,451,429"
美國,金牌拳手：父仇,2018/11/30,4,250,"25,200","53,251","11,775,883"
南韓,分秒幣爭,2018/11/30,2,135,"17,830","21,996","4,916,776"
美國,被遺忘的幸福,2018/11/30,1,40,"6,400","5,009","1,097,821"
美國,無敵破壞王2：網路大暴走,2018/11/29,7,308,"69,117","594,991","138,107,603"
美國,壞事大飯店,2018/11/23,1,42,"5,880","5,055","1,033,112"
中華民國,比悲傷更悲傷的故事,2018/11/18,8,385,"90,245","1,038,398","239,577,835"
中華民國,有五個姊姊的我就註定要單身了啊！,2018/11/16,1,170,"9,350","20,294","4,348,588"
美國,怪獸與葛林戴華德的罪行,2018/11/15,14,"2,390","189,060","1,056,363","254,530,587"
美國,大君主行動,2018/11/09,3,260,"15,320","161,733","37,208,046"
美國,鬼靈精,2018/11/09,5,206,"15,300","76,047","16,744,398"
美國,蜘蛛網中的女孩,2018/11/09,1,63,"5,590","57,805","12,364,142"
中華民國,誰先愛上他的,2018/11/02,9,"1,454","124,900","291,162","66,260,225"
美國,波希米亞狂想曲,2018/11/02,6,389,"58,170","147,699","34,699,341"
南韓,親密陌生人,2018/11/02,2,389,"24,140","10,473","2,186,196"
印度,我的嗝嗝老師,2018/11/02,2,222,"17,540","17,761","3,720,118"
美國,嚇地獄,2018/11/02,1,163,"8,965","13,963","3,064,368"
美國,潛艦獵殺令,2018/10/26,4,"1,452","83,490","329,158","75,156,458"
俄羅斯,夏,2018/10/26,1,94,"24,155","1,570","349,213"
南韓,屍落之城,2018/10/26,1,22,"2,200","55,323","12,146,404"
美國,億萬男孩俱樂部,2018/10/19,4,449,"27,620","26,181","6,058,508"
美國,月光光新慌慌,2018/10/19,2,305,"16,030","115,066","26,168,423"
英國,深夜小狗神祕習題(英國國家劇院現場),2018/10/19,1,21,"14,920","1,510","1,041,640"
英國,劊子手(英國國家劇院現場),2018/10/19,2,16,"10,840",769,"507,920"
英國,朱門巧婦(英國國家劇院現場),2018/10/19,1,10,"5,840",570,"365,520"
美國,一個巨星的誕生,2018/10/09,2,245,"12,835","697,896","162,623,708"
日本,在咖啡冷掉之前,2018/10/05,1,71,"6,480","55,243","12,307,711"
美國,猛毒,2018/10/03,3,480,"27,105","1,201,134","278,812,173"
南韓,與神同行：最終審判,2018/08/08,12,"1,917","168,615","2,014,227","480,089,603"
南韓,REAL,2017/08/04,1,31,"6,820","23,531","5,199,078"
法國,鋼琴教師,2016/12/16,1,8,"1,210","2,103","438,790"
國別地區,中文片名,上映日期,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額
美國,終極攻佔,2022/02/04,39,983,"214,647","2,770","618,066"
日本,詛咒,2022/02/04,24,"1,609","385,714","3,107","750,046"
西班牙,瀕臨崩潰邊緣的女人 經典數位修復,2022/02/04,5,186,"38,410",305,"64,165"
西班牙,我造了什麼孽 經典數位修復,2022/02/04,5,113,"23,655",271,"56,515"
西班牙,慾望法則 經典數位修復,2022/02/04,5,150,"31,795",271,"56,735"
西班牙,修女夜難熬 經典數位修復,2022/02/04,5,111,"22,665",192,"38,845"
捷克,勇鼠闖天堂,2022/02/04,27,511,"110,810","1,048","232,478"
法國,最後一件晚禮服的秘密,2022/02/04,14,774,"161,249","1,422","299,805"
美國,月球隕落,2022/02/03,84,"57,686","14,627,496","162,376","41,642,604"
中華民國,嗨！神獸,2022/02/01,51,"1,704","386,873","6,863","1,604,335"
中華民國,諸葛四郎─英雄的英雄,2022/01/28,50,"1,028","230,453","7,122","1,652,502"
中華民國,素還真,2022/01/28,93,"15,678","3,724,230","81,884","19,538,896"
日本,夏日幽靈,2022/01/28,18,435,"110,067","2,252","565,861"
南韓,亡命陷阱,2022/01/28,9,120,"27,760",691,"163,691"
中華民國,我吃了那男孩一整年的早餐,2022/01/28,96,"72,190","17,334,781","199,161","48,021,548"
日本,花與愛麗絲：數位修復版,2022/01/28,13,752,"170,167","2,444","555,387"
南韓,極速快遞,2022/01/28,55,"4,724","1,092,616","25,686","6,053,194"
美國,歡樂好聲音 2,2022/01/28,98,"21,481","5,106,013","79,509","19,086,600"
美國,夜路,2022/01/28,90,"8,180","2,056,011","36,927","9,344,885"
加拿大,他奶奶的變裝皇后,2022/01/21,1,4,870,301,"64,490"
南韓,無人之境,2022/01/21,1,9,"2,080",406,"96,045"
英國,遮蔽的天空,2022/01/21,1,45,"8,845",621,"137,605"
法國,情慾告白,2022/01/21,1,32,"7,490",583,"130,275"
日本,劇場版FREE! 男子游泳部–the Final Stroke–前篇,2022/01/21,36,887,"213,437","10,816","2,546,391"
日本,月影,2022/01/21,3,50,"10,615",647,"142,711"
法國,我的神秘狼朋友,2022/01/21,3,31,"6,650",914,"210,042"
日本,說不出口的愛,2022/01/21,1,4,805,223,"51,243"
美國,西城故事,2022/01/21,59,"1,109","275,663","13,433","3,346,484"
中華民國,妖果小學─水果奶奶的大秘密,2022/01/21,24,320,"73,140","4,577","1,069,450"
日本,《屁屁偵探: 舒芙蕾島的秘密》,2022/01/21,56,"3,031","686,554","20,867","4,787,433"
中華民國,再說一次我願意,2022/01/19,50,864,"207,382","23,282","5,485,940"
美國,355：諜影特攻,2022/01/19,55,741,"167,298","28,982","6,962,349"
法國,豪門媳婦日記,2022/01/14,1,6,"1,240",539,"117,089"
中國大陸,第一爐香,2022/01/14,3,71,"16,235","4,069","972,673"
俄羅斯,致命最前線,2022/01/14,2,24,"6,000","3,732","855,309"
美國,驚聲尖叫,2022/01/14,37,623,"149,669","26,142","6,301,983"
捷克,慕夏狂潮：從崛起到永恆,2022/01/14,2,31,"6,840","1,305","273,749"
日本,鳩的擊退法,2022/01/07,1,121,"26,880","1,627","361,744"
俄羅斯,鬼保母,2022/01/07,1,68,"15,430","5,874","1,403,549"
美國,GUCCI：豪門謀殺案,2022/01/07,34,"2,126","558,380","69,336","17,923,956"
日本,名偵探柯南：大怪獸哥梅拉VS假面超人,2022/01/07,6,227,"53,890","18,699","4,449,006"
美國,魔鬼剋星：未來世,2021/12/31,3,19,"4,395","43,510","10,237,283"
美國,金牌特務：金士曼起源,2021/12/30,91,"8,419","2,088,411","610,459","153,968,456"
法國,鈦,2021/12/30,1,60,"13,790","5,284","1,233,121"
美國,阿達一族 2,2021/12/30,1,13,"2,810","19,993","4,698,703"
加拿大,麥特與麥斯,2021/12/30,2,40,"8,765","5,649","1,279,350"
泰國,記憶,2021/12/26,1,175,"37,980",964,"210,520"
日本,在車上,2021/12/25,24,"6,011","1,549,534","7,299","1,908,319"
中華民國,噩兆,2021/12/24,2,54,"12,320","65,515","16,156,131"
泰國,2gether電影版：只因我們天生一對,2021/12/24,1,22,"6,140","12,644","3,288,475"
中華民國,一杯熱奶茶的等待,2021/12/24,1,6,"1,590","36,905","9,047,398"
美國,駭客任務：復活,2021/12/22,5,67,"17,050","205,056","53,509,839"
美國,蜘蛛人：無家日,2021/12/15,84,"8,073","2,014,955","1,955,827","496,066,278"
冰島,天菜特警,2021/12/10,2,158,"11,345",934,"192,588"
美國,大紅狗克里弗,2021/12/10,4,206,"14,499","19,264","4,448,124"
美國,法蘭西特派週報,2021/12/10,2,67,"15,465","39,317","9,573,225"
法國,天才貓奴畫家,2021/12/03,6,198,"21,357","8,230","1,824,046"
中華民國,美國女孩,2021/12/03,4,198,"45,370","80,573","19,114,723"
日本,偶然與想像,2021/11/26,4,257,"61,845","14,855","3,491,239"
美國,惡靈古堡首部曲：拉昆市,2021/11/26,5,570,"38,010","195,799","48,107,277"
美國,魔法滿屋,2021/11/26,4,567,"62,310","111,007","26,242,559"
中華民國,月老,2021/11/24,72,"4,985","1,212,835","1,082,702","262,791,797"
中華民國,青春弒戀,2021/11/19,1,32,"5,120","15,929","3,850,136"
日本,《少女與戰車 最終章》 第3話,2021/11/19,1,8,"3,550","7,050","2,889,720"
美國,王者理查,2021/11/18,3,51,"5,865","25,234","5,794,517"
日本,刀劍神域劇場版 –Progressive- 無星夜的詠嘆調,2021/11/12,1,22,"5,500","130,966","34,586,206"
香港,梅艷芳,2021/11/12,4,280,"22,290","42,555","10,069,394"
美國,鹿魔,2021/11/12,1,12,"1,680","16,065","3,744,168"
美國,迷離夜蘇活,2021/11/12,1,14,"2,240","26,720","6,340,556"
日本,嵐 5x20演唱會電影～回憶全記錄～,2021/11/05,1,22,"7,600","16,908","7,097,375"
美國,永恆族,2021/11/03,8,906,"72,308","979,728","258,183,243"
南韓,金派特務,2021/10/29,2,84,"5,880","12,371","2,696,661"
中華民國,瀑布,2021/10/29,7,428,"37,922","154,166","36,390,531"
美國,天兵阿榮,2021/10/29,4,184,"15,020","30,058","6,806,558"
美國,最後的決鬥,2021/10/15,2,56,"7,460","16,114","3,687,246"
美國,猛毒2：血蜘蛛,2021/10/13,5,386,"28,540","609,272","154,517,197"
美國,四個好日子,2021/10/08,1,14,770,"1,383","252,766"
中華民國,鱷魚,2021/10/08,2,50,"4,742","11,895","2,757,306"
美國,寶貝老闆：家大業大,2021/10/08,2,27,"3,820","41,372","9,505,430"
斯洛伐克,逃出奧斯威辛,2021/10/01,1,48,"2,640","2,240","483,613"
美國,007 生死交戰,2021/09/29,5,139,"10,230","567,861","151,318,945"
日本,蠟筆小新：謎案！天下春日部學院的怪奇事件,2021/09/24,1,0,0,"78,436","19,561,391"
美國,汪汪隊立大功電影版,2021/09/17,1,176,"8,800","72,739","17,435,993"
美國,沙丘,2021/09/16,3,100,"12,140","556,374","153,769,553"
美國,疾厄,2021/09/02,1,20,"3,200","34,236","8,297,347"
美國,尚氣與十環傳奇,2021/09/02,3,107,"10,970","586,271","149,802,491"
美國,脫稿玩家,2021/08/12,1,18,"2,150","294,639","73,561,848"
美國,路卡的夏天,2021/08/06,1,21,"3,140","46,553","10,526,098"
日本,燕尾蝶：數位經典版,2021/07/14,1,3,660,"1,595","345,981"
中華民國,聽見歌 再唱,2021/04/16,1,46,"2,200","365,342","84,398,074"
日本,歡樂時光,2021/04/09,1,45,"9,175","1,157","258,490"
日本,青春電幻物語：數位修復版,2021/04/01,1,9,"1,980","4,494","1,039,173"
日本,歡樂時光,2021/03/26,1,45,"10,860","1,330","321,777"
日本,《少女與戰車 最終章》第1+2話,2020/10/07,1,4,"1,770","9,213","4,249,053"
不丹,不丹是教室,2020/07/10,1,35,"8,930","36,035","7,538,181"
香港,G風暴,2020/01/30,1,8,"2,190","3,667","860,259"
日本,睡著也好醒來也罷,2018/09/21,1,100,"20,300","1,819","406,811"
美國,我記得,2015/12/04,1,175,"35,000",175,"35,000"
泰國,波米叔叔的前世今生,2010/11/26,1,137,"28,815",308,"65,225"
美國,哈利波特：神秘的魔法石,2001/11/16,1,20,"8,820","20,252","7,604,619"
國別地區,中文片名,上映日期,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額
美國,黑暗騎士,2020/05/29,72,"8,384","2,399,063","15,680","4,438,428"
美國,火線獵殺令,2020/05/29,50,"4,871","1,114,265","10,158","2,333,610"
美國,黑暗騎士：黎明昇起,2020/05/29,72,"3,256","901,874","5,536","1,537,574"
美國,蝙蝠俠：開戰時刻,2020/05/29,72,"3,149","825,264","6,550","1,721,477"
日本,猛鬼樂園,2020/05/29,37,"2,712","633,012","6,187","1,444,911"
西班牙,放飛大丈夫,2020/05/29,39,"2,343","528,582","4,639","1,061,485"
德國,罪人的控訴,2020/05/29,25,"2,214","494,958","4,377","985,656"
英國,愛美獎行動,2020/05/29,58,"1,859","426,013","4,471","1,023,838"
澳洲,謝謝你愛過我,2020/05/29,23,"1,025","237,513","2,045","472,129"
西班牙,奪魂索,2020/05/29,37,951,"199,718","2,100","442,571"
愛爾蘭,血色羔羊,2020/05/29,30,499,"114,262","1,348","313,009"
南韓,諜影殺機,2020/05/29,10,381,"80,235",847,"181,910"
日本,現在，很想見你,2020/05/29,22,322,"70,355",694,"157,230"
法國,當愛再來的時候,2020/05/29,12,278,"57,160",528,"108,871"
美國,1/2的魔法,2020/05/22,89,"36,789","8,601,359","117,966","27,656,110"
美國,惡夜救援,2020/05/22,73,"1,337","301,545","13,752","3,104,004"
日本,靠北少女,2020/05/22,48,"1,232","275,105","6,908","1,563,216"
瑞典,全境入侵,2020/05/22,42,975,"228,843","9,205","2,173,186"
日本,怨鈴,2020/05/22,33,524,"126,554","5,582","1,319,964"
法國,巴黎寂寞不打烊,2020/05/22,19,426,"93,538","2,798","610,611"
美國,雙面遊戲,2020/05/22,21,390,"91,528","3,303","767,039"
英國,謊畫情人,2020/05/22,18,199,"42,500","2,442","547,083"
法國,在你身邊,2020/05/22,20,130,"28,788","2,373","542,048"
日本,說再見前的30分鐘,2020/05/22,7,100,"22,790","1,168","265,162"
日本,響 - HIBIKI -,2020/05/22,9,48,"10,985",865,"202,389"
美國,永不放棄：詹姆斯艾利森,2020/05/22,4,48,"10,155",128,"26,060"
日本,你的鳥兒會唱歌,2020/05/22,2,48,"9,800",380,"81,540"
挪威,奪命隧道,2020/05/15,57,"2,057","464,752","26,569","6,075,402"
南韓,靈異405號房,2020/05/15,33,"1,402","329,820","18,232","4,341,213"
泰國,奇蹟救援,2020/05/15,25,560,"131,388","11,281","2,643,037"
英國,海邊走走,2020/05/15,7,158,"33,165","2,937","629,595"
法國,誰殺了唐吉訶德,2020/05/15,1,11,"2,635",897,"198,419"
南韓,喪屍來鬥陣,2020/05/15,2,5,"1,070","1,418","296,181"
日本,劇場版 白箱,2020/05/08,11,339,"87,493","8,387","2,106,497"
法國,陪你玩最大,2020/05/08,2,135,"26,885","2,759","612,535"
中華民國,老娘就要這麼活,2020/05/08,2,118,"26,190","1,084","241,276"
香港,金都,2020/05/08,3,44,"10,245","3,621","798,651"
俄羅斯,黑暗戰域,2020/05/08,4,18,"4,270","11,888","2,746,325"
泰國,見鬼的戀愛季節,2020/04/30,31,811,"172,270","25,592","5,723,214"
美國,壞教育,2020/04/30,18,497,"121,136","30,237","7,136,248"
德國,抽屍剝繭,2020/04/30,15,237,"51,462","13,466","2,979,659"
美國,鎖命佈局,2020/04/30,13,45,"10,335","19,648","4,563,369"
南韓,流感,2020/04/30,2,26,"5,255","9,941","2,291,466"
巴拉圭,現屍報,2020/04/30,4,19,"2,020","5,503","1,218,646"
南韓,正在相愛嗎?,2020/04/30,1,1,130,"1,469","306,337"
日本,數碼寶貝 LAST EVOLUTION 絆,2020/04/24,16,"4,690","1,198,732","94,040","23,967,697"
法國,美好拾光公司,2020/04/24,5,305,"69,175","9,834","2,274,873"
印尼,蜈蚣降,2020/04/24,2,43,"9,571","14,835","3,463,033"
西班牙,搭火車旅行好吃驚,2020/04/24,1,23,"4,940","2,748","602,570"
法國,吞噬,2020/04/24,1,16,"3,660","2,014","463,513"
日本,知道天空有多藍的人啊,2020/04/17,4,97,"22,507","11,252","2,716,925"
丹麥,築夢奇蹟,2020/04/17,1,0,0,"4,037","886,176"
日本,來自深淵 深沉靈魂的黎明,2020/04/10,10,642,"244,587","23,064","6,369,254"
美國,女聲我最美,2020/04/10,1,20,"3,200","2,181","466,031"
美國,搞鬼,2020/04/09,2,16,"3,785","24,499","5,627,765"
日本,我的英雄學院劇場版：英雄新世紀,2020/04/01,15,759,"187,173","61,184","14,964,796"
美國,絕命直播,2020/03/27,5,529,"37,170","16,800","3,730,182"
美國,託陰2：布拉姆回來了,2020/03/27,2,144,"7,675","18,336","4,108,997"
日本,Re：從零開始的異世界生活-外傳篇章電影,2020/03/27,3,24,"5,394","13,104","2,913,005"
法國,迷雁返家路,2020/03/27,1,27,"4,140","1,845","401,108"
日本,記憶屋,2020/03/27,1,20,"2,920","1,852","419,846"
南韓,抓住救命稻草的野獸們,2020/03/27,1,15,"2,310","15,294","3,417,912"
法國,我出去醫下,2020/03/20,2,18,"2,690","2,840","589,088"
美國,安雅的回家路,2020/03/13,1,110,"11,170","1,922","354,991"
中華民國,練愛iNG,2020/03/13,2,203,"10,795","39,005","9,059,094"
日本,劇場版 不起眼女主角培育法 Fine,2020/03/13,2,30,"7,316","20,961","5,127,711"
英國,天鵝湖,2020/03/07,1,7,"5,120",112,"79,020"
南韓,大畫特務,2020/03/06,5,406,"26,600","52,965","11,904,845"
南韓,明明會說話,2020/03/06,1,18,"2,880","20,916","4,544,036"
中華民國,狂飆一夢,2020/03/06,1,0,0,"1,627","354,974"
日本,鳴鳥不飛：烏雲密布,2020/02/27,8,187,"41,425","28,634","6,965,042"
中華民國,女鬼橋,2020/02/27,4,530,"35,415","252,341","58,038,515"
美國,隱形人,2020/02/27,5,290,"20,605","222,469","52,529,542"
美國,極地守護犬,2020/02/27,4,232,"14,590","74,223","16,203,707"
美國,怨咒,2020/02/27,1,18,"2,680","21,207","4,718,807"
日本,哥布林殺手：GOBLIN'S CROWN,2020/02/27,2,2,480,"23,356","5,554,926"
美國,音速小子,2020/02/21,2,56,"6,250","103,428","24,095,610"
比利時,少年阿罕默德,2020/02/21,1,4,930,922,"191,540"
美國,李察朱威爾事件,2020/02/21,1,6,840,"28,526","6,316,756"
美國,逃出夢幻島,2020/02/14,3,31,"3,760","99,309","21,986,447"
泰國,就愛斷捨離,2020/02/14,1,15,"2,400","5,973","1,313,596"
美國,猛禽小隊: 小丑女大解放,2020/02/06,1,47,"2,350","471,537","112,447,862"
美國,1917,2020/01/30,3,279,"18,465","303,468","74,446,663"
中華民國,你的情歌,2020/01/23,2,204,"10,685","83,895","19,471,753"
美國,變身特務,2020/01/22,1,82,"16,400","181,693","41,407,397"
美國,她們,2020/01/22,1,29,"3,490","92,555","21,839,293"
日本,巧虎電影 英雄遊樂園,2020/01/17,17,192,"45,719","18,714","4,423,761"
美國,不完美的正義,2020/01/17,2,74,"8,190","48,529","10,975,332"
美國,野蠻遊戲：全面晉級,2019/12/04,1,60,"6,970","812,634","190,878,306"
日本,BanG Dream! FILM LIVE,2019/11/22,5,44,"9,850","9,669","2,311,408"
日本,HELLO WORLD,2019/11/15,2,58,"17,112","37,924","8,982,688"
日本,電影版 吹響吧！上低音號～誓言的終章～,2019/10/23,13,184,"45,389","6,548","1,628,049"
日本,電影版 吹響吧！上低音號～想傳達的旋律～,2019/10/17,14,80,"19,884","1,292","309,659"
日本,電影版 吹響吧！上低音號～歡迎加入北宇治高中管樂社～,2019/10/17,14,62,"14,807","1,318","314,996"
日本,青春豬頭少年不會夢到懷夢美少女,2019/09/27,5,7,"1,580","36,021","8,987,785"
日本,天氣之子,2019/09/12,14,778,"193,846","702,603","168,048,096"
日本,普羅米亞,2019/08/16,1,40,"9,600","79,342","22,393,330"
日本,飛翔吧!埼玉,2019/08/16,1,24,"5,140","3,267","743,522"
美國,玩命關頭:特別行動,2019/07/31,5,17,"3,980","1,906,012","454,502,024"
西班牙,逆轉劫局,2019/06/11,1,20,"3,200","4,276","938,468"
日本,七龍珠‧超 布羅利,2019/02/22,8,257,"117,363","87,057","26,299,479"
加拿大,哈柏太空之旅 3D,2019/02/04,1,0,0,635,"91,220"
加拿大,深海獵奇 3D,2019/02/03,1,0,0,"1,208","150,309"
中國大陸,大象席地而坐,2019/01/11,4,80,"22,995","28,825","7,301,881"
日本,夏目友人帳劇場版 緣結空蟬,2018/12/07,4,3,650,"23,334","5,437,422"
日本,電影版 吹響吧！上低音號~莉茲與青鳥~,2018/10/05,14,417,"104,194","11,766","2,920,016"
日本,小偷家族,2018/07/13,1,51,"11,170","67,427","14,510,352"
美國,侏羅紀世界:殞落國度,2018/06/06,1,12,"2,330","2,554,826","621,719,274"
日本,遊戲人生,2017/12/08,3,58,"18,021","127,902","38,424,397"
美國,大河戀：4K數位修復版,2017/11/10,1,0,0,"1,442","296,230"
南韓,軍艦島,2017/08/18,7,119,"25,655","305,260","69,202,003"
中華民國,一一,2017/07/28,1,76,"18,310","22,258","5,122,552"
